,ID,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Seats,Price,Engine_Number,Power_Number
4428,4428,2014,75000,2,1,1,0.2421212969385727,5.0,3.3,1405,0.06808672499049066
4429,4429,2012,86000,2,2,2,0.18634466308884914,5.0,18.25,1985,0.24496006085964245
4430,4430,2017,12000,3,1,1,0.28775672463380103,5.0,3.1,799,0.03575503993914035
4431,4431,2013,57759,3,1,1,0.26747431232481067,5.0,3.84,814,0.03993914035755039
4432,4432,2016,24300,3,1,1,0.2882637849415258,5.0,2.44,796,0.024914416127805233
4433,4433,2011,66000,3,1,2,0.20878208170566975,5.0,3.6,1198,0.07550399391403577
4434,4434,2015,75915,3,1,1,0.2580936966319026,5.0,3.9,1197,0.08501331304678585
4435,4435,2013,107000,3,1,2,0.21486680539836686,5.0,2.9,1498,0.12076835298592621
4436,4436,2008,86000,3,1,2,0.1841896567810189,5.0,3.5,1798,0.19760365157854698
4437,4437,2009,160000,2,1,2,0.22944478924545372,5.0,3.5,1493,0.14416127805249146
4438,4438,2019,3000,3,1,1,0.31310974002003905,5.0,3.5,796,0.024914416127805233
4439,4439,2015,72495,2,1,1,0.2776155184793058,5.0,7.0,1396,0.10376569037656903
4440,4440,2016,33000,2,2,1,0.2418677667847103,5.0,8.7,1582,0.17497147204260177
4441,4441,2014,60000,2,2,1,0.1530054478559462,7.0,45.0,2967,0.39406618486116396
4442,4442,2016,80103,2,1,1,0.31691269232797475,5.0,1.8,1396,0.06618486116394066
4443,4443,2007,42100,3,1,1,0.2281771384761418,5.0,0.99,995,0.05287181437809052
4444,4444,2018,4500,3,1,1,0.23958599539994888,5.0,4.8,1197,0.0906428299733739
4445,4445,2014,97000,2,1,1,0.15909017154864333,7.0,17.95,2982,0.25637124381894255
4447,4447,2017,51223,3,1,1,0.23958599539994888,5.0,5.66,1197,0.0906428299733739
4448,4448,2009,64000,3,1,1,0.2155006307830228,5.0,3.1,1497,0.15937618866489162
4449,4449,2016,56911,3,1,1,0.23578304309201323,5.0,6.54,1197,0.0906428299733739
4450,4450,2015,147848,2,1,1,0.16225929847192308,8.0,13.2,2494,0.1289463674400913
4451,4451,2018,21290,3,2,1,0.16479460001054685,4.0,56.8,4951,0.686192468619247
4452,4452,2019,14076,2,2,1,0.1440051273938317,7.0,19.4,2755,0.2611259033853176
4453,4453,2007,75180,3,1,1,0.2307124400147656,5.0,1.65,1061,0.05667554203119056
4454,4454,2013,92000,2,1,2,0.29029202617242483,5.0,4.35,1248,0.07569418029669074
4455,4455,2015,57266,2,1,1,0.25986840770893926,5.0,6.5,1248,0.10939520730315709
4456,4456,2007,64000,3,1,1,0.2307124400147656,5.0,1.11,998,0.06257131989349561
4457,4457,2013,41000,2,1,1,0.25188220786227433,5.0,5.5,1461,0.09433244579688092
4458,4458,2012,45999,2,1,1,0.13310333077774938,6.0,11.0,2835,0.1388360593381514
4459,4459,2015,50000,3,2,1,0.2928273277110487,5.0,3.9,998,0.06245720806390263
4460,4460,2013,70000,2,1,1,0.22665595755296752,5.0,1.8,1405,0.026645112209965766
4461,4461,2016,37540,3,1,1,0.23578304309201323,5.0,6.22,1197,0.0906428299733739
4462,4462,2014,44000,3,2,1,0.2928273277110487,5.0,4.3,998,0.06245720806390263
4463,4463,2017,22500,3,1,1,0.23958599539994888,5.0,5.99,1197,0.0906428299733739
4464,4464,2017,17431,3,1,1,0.23578304309201323,5.0,6.0,1197,0.09058577405857739
4465,4465,2014,61566,3,1,1,0.21676828155233474,5.0,5.85,1591,0.16565233929250667
4466,4466,2014,61730,2,2,1,0.1570619303177443,5.0,19.94,2179,0.2155001901863826
4467,4467,2009,68000,3,1,1,0.20409177385921576,5.0,2.9,1298,0.10270064663370103
4468,4468,2014,29000,3,1,1,0.2281771384761418,5.0,4.25,1198,0.099847850893876
4469,4469,2010,156210,2,1,1,0.27165755986353995,5.0,5.99,1364,0.100798782807151
4470,4470,2013,46500,2,1,1,0.34733631079146027,5.0,3.3,1498,0.12248003042982121
4471,4471,2009,52830,2,2,2,0.21258503401360546,5.0,8.08,2967,0.39402814758463295
4472,4472,2017,39867,3,1,1,0.2852214230951773,5.0,4.5,998,0.06245720806390263
4473,4473,2014,58972,2,1,1,0.30677148617347955,7.0,6.5,1498,0.12248003042982121
4474,4474,2006,66000,3,2,2,0.12803272770050178,5.0,3.9,2354,0.22403955876759224
4475,4475,2013,52000,3,1,1,0.21676828155233474,5.0,5.25,1591,0.16565233929250667
4476,4476,2014,58000,2,2,1,0.14856867016335457,7.0,17.0,2199,0.3044883986306581
4477,4477,2012,58000,3,2,1,0.21486680539836686,5.0,3.5,1197,0.08501331304678585
4478,4478,2008,75000,2,1,2,0.2243741861682061,5.0,3.0,1399,0.06428299733739064
4479,4479,2015,41008,3,1,2,0.2580936966319026,5.0,4.87,1197,0.08501331304678585
4480,4480,2014,65000,2,1,1,0.30930678771210335,5.0,6.0,1120,0.06998858881704069
4481,4481,2015,19000,2,2,1,0.23058567493783444,5.0,15.5,1968,0.26683149486496766
4482,4482,2008,74000,3,1,2,0.21043002770577524,5.0,1.6,1388,0.06428299733739064
4483,4483,2017,33000,3,2,1,0.2712772646327464,5.0,7.25,1197,0.09300114111829592
4484,4484,2010,95000,2,1,2,0.2155006307830228,5.0,3.25,1896,0.13465195891974135
4485,4485,2012,34000,2,1,1,0.26164311878597596,5.0,3.4,1498,0.1413084823126664
4486,4486,2014,102865,2,2,1,0.1530054478559462,7.0,30.5,2967,0.39406618486116396
4487,4487,2016,52378,3,1,1,0.2155006307830228,5.0,7.97,1591,0.16565233929250667
4488,4488,2012,38000,2,2,1,0.1881193741658858,5.0,13.51,2143,0.25827310764549255
4489,4489,2015,60334,2,1,1,0.3270538984824699,5.0,5.43,1498,0.12248003042982121
4490,4490,2010,107000,3,1,1,0.21043002770577524,5.0,2.6,1388,0.06428299733739064
4491,4491,2013,445000,3,1,1,0.2345153923227013,5.0,4.45,1197,0.09262076835298592
4492,4492,2017,2196,3,1,1,0.2882637849415258,5.0,2.75,796,0.024914416127805233
4493,4493,2010,24000,3,2,1,0.13437098154706129,5.0,8.75,2996,0.42563712438189427
4494,4494,2015,44846,3,1,2,0.18507701231953724,5.0,5.41,1368,0.10365157854697603
4495,4495,2018,64035,2,2,1,0.3600128184845793,5.0,8.55,1248,0.07521871434005324
4496,4496,2014,45600,2,1,1,0.19141526616609675,7.0,8.25,2179,0.20121719284899198
4497,4497,2014,102001,2,2,1,0.1407092353936208,7.0,23.58,2400,0.3153290224419931
4498,4498,2014,47439,3,1,1,0.2580936966319026,5.0,4.49,1197,0.08501331304678585
4499,4499,2010,193254,2,1,1,0.14577983847086837,7.0,12.99,2982,0.2601749714720426
4500,4500,2016,29000,3,2,1,0.2776155184793058,4.0,2.8,624,0.00623811335108404
4501,4501,2016,51681,2,1,1,0.2532766237085174,8.0,8.43,1461,0.1413084823126664
4502,4502,2015,50000,2,2,1,0.1530054478559462,7.0,47.5,2967,0.39406618486116396
4503,4503,2016,42666,3,2,1,0.2281771384761418,5.0,8.95,1497,0.15804488398630656
4504,4504,2013,65000,2,1,2,0.24098041124619202,5.0,5.5,1461,0.1412133891213389
4505,4505,2014,18776,3,1,1,0.22564183693751802,5.0,4.75,1198,0.099847850893876
4506,4506,2016,6714,3,1,1,0.2281771384761418,5.0,4.75,1198,0.099847850893876
4507,4507,2009,40000,3,2,2,0.15275191770208382,5.0,9.5,1995,0.2278432864206923
4508,4508,2011,88539,2,1,1,0.29409497848036054,5.0,3.77,1248,0.07558006846709774
4509,4509,2012,65055,3,1,2,0.2155006307830228,5.0,4.25,1497,0.15937618866489162
4510,4510,2014,23000,2,2,1,0.2393324652460865,5.0,19.9,1995,0.28489920121719287
4511,4511,2009,60000,2,1,1,0.19014761539678485,5.0,4.0,1896,0.13465195891974135
4512,4512,2013,59350,3,1,1,0.2421212969385727,5.0,4.16,1197,0.09813617344998098
4513,4513,2015,19000,2,2,2,0.20738766585942667,5.0,38.0,2179,0.2919360973754279
4514,4514,2016,45560,3,2,1,0.2142329800137109,5.0,6.34,1197,0.0909090909090909
4515,4515,2009,118000,2,1,1,0.16225929847192308,8.0,4.5,2494,0.1289463674400913
4516,4516,2016,55000,3,1,1,0.19141526616609675,7.0,3.75,1196,0.07379231647014074
4517,4517,2012,60000,2,2,2,0.19268291693540862,5.0,10.2,1968,0.20273868391023203
4518,4518,2007,145000,2,1,1,0.16225929847192308,8.0,5.0,2494,0.1289463674400913
4519,4519,2008,46810,3,1,1,0.1242297753925661,5.0,3.95,1995,0.24591099277291745
4520,4520,2016,62767,2,1,1,0.25784016647804026,5.0,9.75,1498,0.1312286040319513
4521,4521,2018,18553,3,1,1,0.23578304309201323,5.0,7.93,1197,0.0906428299733739
4522,4522,2011,143143,2,1,1,0.22564183693751802,5.0,2.1,1399,0.06238113351084061
4523,4523,2015,53497,2,1,1,0.17113285385710636,7.0,16.42,2477,0.2688474705211107
4524,4524,2011,148000,2,1,2,0.18583760278112438,7.0,8.9,2199,0.3044883986306581
4525,4525,2012,95000,2,1,1,0.19141526616609675,7.0,7.21,2179,0.20121719284899198
4526,4526,2015,100000,2,1,1,0.16225929847192308,8.0,13.5,2494,0.1289463674400913
4527,4527,2016,29000,2,2,1,0.14666719400938671,5.0,65.0,2987,0.4195321414986687
4528,4528,2014,87000,2,1,1,0.15275191770208382,7.0,7.4,2179,0.1631799163179916
4529,4529,2014,56838,3,2,1,0.21296532924439904,5.0,5.15,1497,0.15937618866489162
4530,4530,2013,100000,2,2,1,0.15211809231742787,7.0,32.0,2987,0.3609737542791936
4531,4531,2011,125000,3,1,1,0.2155006307830228,5.0,3.25,1497,0.15937618866489162
4532,4532,2017,17000,3,2,1,0.2852214230951773,5.0,3.95,998,0.06238113351084061
4533,4533,2013,70000,3,1,2,0.19521821847403245,5.0,1.5,1193,0.05857740585774057
4534,4534,2010,50000,3,1,2,0.2155006307830228,5.0,3.0,1197,0.08710536325599087
4535,4535,2010,39800,3,1,1,0.20282412308990383,5.0,1.99,1198,0.10612400152149105
4536,4536,2010,60000,3,1,1,0.2408536461692608,5.0,1.35,998,0.060669456066945585
4537,4537,2009,58000,2,2,1,0.20371147862842215,5.0,13.5,1995,0.27919360973754276
4538,4538,2010,110009,2,1,1,0.22399389093741257,5.0,6.99,1968,0.19756561430201597
4539,4539,2013,85000,2,1,1,0.24098041124619202,5.0,8.5,1461,0.1413084823126664
4540,4540,2010,84000,2,1,2,0.2797705247871361,5.0,2.89,1199,0.07550399391403577
4541,4541,2011,51000,2,2,1,0.2876299595568699,5.0,10.5,1995,0.29631038417649297
4542,4542,2013,68880,3,1,1,0.21486680539836686,5.0,3.97,1498,0.12076835298592621
4543,4543,2017,5500,3,2,1,0.30512354017337406,5.0,4.25,998,0.06257131989349561
4544,4544,2016,40052,3,1,1,0.26747431232481067,5.0,6.17,1197,0.09813617344998098
4545,4545,2016,47293,2,2,1,0.1794993489345649,5.0,38.72,1968,0.26645112209965766
4546,4546,2013,79663,2,1,1,0.21296532924439904,5.0,6.5,1493,0.14416127805249146
4547,4547,2013,63000,2,1,2,0.3270538984824699,5.0,4.25,1498,0.12248003042982121
4548,4548,2014,45000,2,1,1,0.3295892000210937,5.0,4.75,1498,0.12248003042982121
4549,4549,2014,56501,2,2,1,0.16352694924123495,7.0,17.71,2755,0.26683149486496766
4550,4550,2015,58000,2,1,1,0.25784016647804026,5.0,5.85,1498,0.1312286040319513
4551,4551,2011,51602,2,2,1,0.28496789294131486,5.0,17.27,1995,0.29631038417649297
4552,4552,2007,74199,2,2,1,0.20371147862842215,5.0,9.25,1995,0.27919360973754276
4553,4553,2017,25000,3,2,1,0.16479460001054685,5.0,12.75,1591,0.16565233929250667
4554,4554,2016,70000,2,2,2,0.27584080740226924,5.0,27.0,1995,0.29631038417649297
4555,4555,2013,25000,2,2,2,0.1881193741658858,5.0,21.0,2143,0.25374667173830356
4556,4556,2017,22000,2,1,1,0.3370683395600339,5.0,7.95,1248,0.07569418029669074
4557,4557,2015,47020,3,1,2,0.2928273277110487,5.0,4.5,998,0.06245720806390263
4558,4558,2017,8000,2,2,1,0.248332785708201,5.0,33.75,1995,0.29201217192848994
4559,4559,2010,73000,2,2,1,0.14362483216303815,7.0,17.51,4134,0.5724610117915557
4560,4560,2017,36973,3,1,1,0.2307124400147656,5.0,6.8,1199,0.10365157854697603
4561,4561,2014,42083,3,1,1,0.3219832954052223,4.0,1.68,624,0.00623811335108404
4562,4562,2016,61000,3,1,1,0.31310974002003905,5.0,2.9,796,0.024914416127805233
4563,4563,2014,43628,3,1,1,0.2852214230951773,5.0,3.16,998,0.06245720806390263
4564,4564,2014,60000,2,1,1,0.30930678771210335,5.0,3.9,1120,0.06998858881704069
4565,4565,2010,54000,3,1,2,0.22564183693751802,5.0,1.95,1199,0.0810193990110308
4566,4566,2015,27001,2,2,1,0.20738766585942667,5.0,26.52,2179,0.2919360973754279
4567,4567,2010,52000,2,2,1,0.23236038601487105,5.0,9.0,1968,0.2538988208444275
4568,4568,2012,80000,2,1,1,0.2696293186326409,5.0,4.5,1396,0.10376569037656903
4569,4569,2008,160000,2,1,1,0.13310333077774938,6.0,8.75,2835,0.1388360593381514
4570,4570,2018,3300,2,2,1,0.30803913694279145,5.0,11.5,1248,0.10327120578166603
4571,4571,2016,35027,3,1,1,0.30512354017337406,5.0,3.0,998,0.06257131989349561
4572,4572,2015,26568,3,1,1,0.26747431232481067,5.0,3.79,814,0.03993914035755039
4573,4573,2015,59000,2,1,1,0.3560831010997124,5.0,6.0,1248,0.10327120578166603
4574,4574,2016,51000,2,1,1,0.24934690632365053,5.0,13.25,1582,0.17497147204260177
4575,4575,2012,56400,2,2,1,0.2180359323216466,5.0,8.0,1968,0.19760365157854698
4576,4576,2015,80000,2,1,1,0.25530486493941645,5.0,5.8,1498,0.10384176492963103
4578,4578,2013,107000,2,1,2,0.16466783493361567,7.0,13.5,2494,0.12628375808292125
4579,4579,2014,100000,2,2,1,0.18013317431922085,5.0,25.0,2143,0.32103461392164323
4580,4580,2016,59998,2,1,1,0.25530486493941645,5.0,5.49,1498,0.10384176492963103
4581,4581,2013,105000,2,2,1,0.2195571132448209,5.0,19.0,1968,0.2202358311144922
4582,4582,2011,36000,3,1,1,0.2345153923227013,5.0,2.5,1197,0.08710536325599087
4583,4583,2015,24350,3,1,2,0.25112161740068717,5.0,3.0,1086,0.06437809052871814
4584,4584,2018,28973,2,1,1,0.31310974002003905,5.0,6.64,1047,0.06618486116394066
4585,4585,2017,8243,3,1,1,0.26747431232481067,5.0,3.21,814,0.03993914035755039
4586,4586,2009,136642,3,1,2,0.22716301786069232,5.0,1.55,1086,0.05306200076074552
4587,4587,2011,60000,3,1,1,0.22716301786069232,5.0,2.59,1086,0.05306200076074552
4588,4588,2008,100000,2,1,2,0.16099164770261115,8.0,4.0,2609,0.1631799163179916
4589,4589,2010,48689,3,1,1,0.2205712338602704,5.0,3.87,1497,0.15804488398630656
4590,4590,2017,45000,2,1,1,0.30803913694279145,5.0,9.75,1248,0.10327120578166603
4591,4591,2019,38163,2,2,1,0.2168950466292659,5.0,32.91,1968,0.2665081780144542
4592,4592,2011,43800,2,2,2,0.18013317431922085,5.0,16.75,2143,0.32103461392164323
4593,4593,2007,92000,3,1,1,0.17113285385710636,5.0,1.9,1799,0.18219855458349182
4594,4594,2017,14064,3,1,1,0.23578304309201323,5.0,6.59,1197,0.09058577405857739
4595,4595,2017,42366,2,2,1,0.1994014660127617,5.0,31.93,1968,0.2665081780144542
4596,4596,2014,76551,2,1,1,0.31818034309728666,5.0,7.25,1498,0.12248003042982121
4597,4597,2008,72672,3,1,1,0.25112161740068717,5.0,1.9,1086,0.06437809052871814
4598,4598,2015,45000,2,1,1,0.3194479938665985,5.0,3.55,1248,0.07569418029669074
4599,4599,2012,91696,2,2,1,0.1445121877015565,7.0,9.25,2953,0.22757702548497527
4600,4600,2009,66484,3,1,1,0.17493580616504206,5.0,1.65,1299,0.06808672499049066
4601,4601,2019,15456,2,2,1,0.2621501790937007,5.0,36.64,1995,0.29631038417649297
4602,4602,2011,55000,2,2,2,0.18013317431922085,5.0,16.0,2143,0.32103461392164323
4603,4603,2019,21112,1,1,1,0.45020870602265955,5.0,5.38,1196,0.07379231647014074
4605,4605,2014,61297,2,1,1,0.3270538984824699,5.0,4.35,1498,0.12248003042982121
4606,4606,2006,80000,3,1,2,0.21930358309095851,5.0,1.2,993,0.04906808672499048
4607,4607,2013,59000,3,1,2,0.2345153923227013,5.0,4.1,1197,0.08710536325599087
4608,4608,2009,150000,2,2,1,0.1394415846243089,5.0,18.75,2993,0.3818942563712438
4609,4609,2017,60083,2,1,1,0.24934690632365053,5.0,13.78,1582,0.17497147204260177
4610,4610,2016,85450,2,1,1,0.3370683395600339,5.0,4.0,1248,0.07569418029669074
4611,4611,2013,88000,2,1,1,0.29029202617242483,5.0,4.33,1248,0.07569418029669074
4612,4612,2015,81828,2,1,1,0.30423618463485574,5.0,5.43,1186,0.07563712438189425
4613,4613,2016,18000,3,1,1,0.23020537970704086,5.0,4.9,1196,0.100038037276531
4614,4614,2017,15000,2,2,1,0.20244382785911028,5.0,70.0,2993,0.42563712438189427
4615,4615,2016,34000,2,2,1,0.14932926062494167,5.0,25.5,2143,0.25374667173830356
4616,4616,2015,46000,3,2,1,0.23958599539994888,5.0,5.1,1197,0.0909090909090909
4617,4617,2013,48158,2,1,1,0.28293965171041585,5.0,6.7,1582,0.17519969570178773
4618,4618,2013,93000,2,2,1,0.2120779737058807,5.0,26.5,2993,0.3495625713198935
4619,4619,2013,71007,2,1,1,0.29257379755718627,5.0,3.9,1461,0.05496386458729555
4620,4620,2010,63067,3,1,2,0.19648586924334432,5.0,2.7,1586,0.1314187904146063
4621,4621,2011,70259,2,1,1,0.2677278424786731,5.0,2.95,1248,0.10384176492963103
4622,4622,2015,13000,2,2,1,0.20979620232111929,5.0,23.0,1968,0.20121719284899198
4623,4623,2009,140000,2,1,2,0.22564183693751802,5.0,2.49,1248,0.07759604412324077
4624,4624,2015,130000,2,1,1,0.3194479938665985,5.0,4.5,1248,0.07569418029669074
4625,4625,2011,89401,2,1,1,0.27165755986353995,5.0,4.5,1364,0.100798782807151
4626,4626,2015,67000,2,1,1,0.3460686600221484,5.0,6.9,1498,0.12248003042982121
4627,4627,2010,65329,3,2,1,0.10065147108336478,4.0,20.72,4395,0.790794979079498
4628,4628,2010,72000,3,1,1,0.20599325001318358,5.0,2.21,1198,0.07550399391403577
4629,4629,2001,70000,3,1,3,0.0,5.0,0.55,1242,0.1503934837066756
4630,4630,2011,82000,2,2,2,0.15655487001001953,5.0,13.9,2179,0.29201217192848994
4631,4631,2010,85000,3,1,1,0.19395056770472055,5.0,1.46,1596,0.12704450361354125
4632,4632,2012,83000,2,2,1,0.2418677667847103,5.0,6.0,1582,0.17519969570178773
4633,4633,2016,26000,3,1,1,0.2750802169406821,5.0,3.0,999,0.06238113351084061
4634,4634,2012,27000,2,1,1,0.2826861215565535,5.0,3.5,1248,0.10384176492963103
4635,4635,2018,37746,2,1,1,0.2686151980171914,5.0,7.59,1396,0.10370863446177254
4636,4636,2009,63274,3,1,2,0.19014761539678485,5.0,1.99,1586,0.13404336249524534
4637,4637,2016,25000,3,1,1,0.319067698635805,5.0,3.8,799,0.03632559908710535
4638,4638,2013,197000,2,1,1,0.1480616098556298,7.0,4.0,2498,0.14796500570559146
4639,4639,2013,45010,3,1,2,0.26747431232481067,5.0,2.95,814,0.03993914035755039
4640,4640,2013,75348,2,1,1,0.3270538984824699,5.0,3.75,1498,0.12248003042982121
4641,4641,2010,90110,2,1,1,0.2797705247871361,5.0,2.5,1199,0.07550399391403577
4642,4642,2011,102013,3,1,1,0.2155006307830228,5.0,3.75,1497,0.15937618866489162
4643,4643,2015,36000,2,2,1,0.15909017154864333,7.0,22.0,2982,0.25542031190566755
4644,4644,2017,37578,3,1,1,0.2281771384761418,5.0,6.14,1198,0.099847850893876
4645,4645,2015,46001,2,2,1,0.2608825283243888,5.0,16.0,1995,0.20692278432864208
4646,4646,2014,46559,3,2,1,0.2928273277110487,5.0,3.75,998,0.06245720806390263
4647,4647,2015,48000,2,1,1,0.16466783493361567,8.0,11.75,2494,0.12628375808292125
4648,4648,2013,46000,2,2,2,0.20738766585942667,5.0,24.0,2179,0.2919360973754279
4649,4649,2017,15000,3,1,1,0.22183888462958232,5.0,8.9,1199,0.10365157854697603
4650,4650,2012,85000,2,2,3,0.2161344561676788,5.0,10.0,1995,0.28489920121719287
4651,4651,2014,32000,3,2,1,0.18127406001160157,5.0,5.55,1598,0.1317991631799163
4652,4652,2012,60818,3,1,1,0.20396500878228455,5.0,3.59,1598,0.1317991631799163
4653,4653,2019,35188,2,1,1,0.2886440801723194,5.0,11.13,1498,0.12246101179155573
4654,4654,2012,110000,2,1,1,0.19141526616609675,7.0,7.2,2179,0.20121719284899198
4655,4655,2014,61000,2,1,1,0.23578304309201323,5.0,2.98,1388,0.06238113351084061
4656,4656,2010,75000,3,1,2,0.22716301786069232,5.0,1.7,1086,0.05306200076074552
4657,4657,2015,55000,2,2,1,0.15211809231742787,7.0,52.0,2987,0.3609737542791936
4658,4658,2003,69966,3,1,1,0.24972720155444408,5.0,0.95,796,0.02301255230125522
4659,4659,2016,42000,3,1,1,0.22564183693751802,5.0,9.25,1497,0.15804488398630656
4660,4660,2014,48000,2,2,1,0.16492136508747804,7.0,16.25,2199,0.3044883986306581
4661,4661,2015,35000,2,2,1,0.2269094877068299,5.0,20.99,2143,0.19360973754279193
4662,4662,2005,128000,2,1,2,0.16225929847192308,8.0,4.25,2494,0.1289463674400913
4663,4663,2008,78000,2,2,2,0.20371147862842215,5.0,7.2,1995,0.27919360973754276
4664,4664,2011,53080,3,1,1,0.23578304309201323,5.0,4.4,1197,0.09813617344998098
4665,4665,2011,66000,3,1,2,0.19065467570450959,5.0,4.25,1598,0.1319893495625713
4666,4666,2012,25000,3,1,1,0.2030776532437662,7.0,5.35,1373,0.11316089767972613
4667,4667,2016,36139,3,2,2,0.23958599539994888,5.0,6.3,1197,0.0909090909090909
4668,4668,2017,44000,2,1,1,0.24934690632365053,5.0,12.5,1582,0.17497147204260177
4669,4669,2008,50000,2,2,2,0.21258503401360546,5.0,7.5,2967,0.39402814758463295
4670,4670,2016,81177,2,1,1,0.20282412308990383,7.0,11.25,1997,0.20121719284899198
4671,4671,2016,26000,3,2,1,0.20345794847455978,5.0,7.65,1499,0.14492202358311146
4672,4672,2016,100000,2,1,1,0.30930678771210335,5.0,4.5,1120,0.06998858881704069
4673,4673,2014,75000,2,2,1,0.2688687281710538,5.0,7.5,1498,0.1312286040319513
4674,4674,2004,119859,3,2,1,0.16479460001054685,5.0,7.1,2987,0.33434766070749333
4675,4675,2010,55980,3,1,1,0.2580936966319026,5.0,2.25,1197,0.08501331304678585
4676,4676,2015,30000,2,2,1,0.2168950466292659,5.0,27.0,1968,0.2665081780144542
4677,4677,2012,49700,2,1,2,0.2776155184793058,5.0,4.18,1396,0.10376569037656903
4678,4678,2013,79000,2,1,1,0.29789793078829624,5.0,6.5,1396,0.10365157854697603
4679,4679,2010,65100,3,1,1,0.2155006307830228,5.0,3.15,1497,0.15937618866489162
4680,4680,2016,54161,2,1,1,0.3228706509437406,7.0,7.64,1248,0.10327120578166603
4681,4681,2011,28619,3,1,1,0.24972720155444408,5.0,2.4,796,0.02301255230125522
4682,4682,2016,9000,3,2,1,0.2599951727858705,5.0,4.25,998,0.06238113351084061
4683,4683,2016,42876,2,2,1,0.2418677667847103,5.0,9.31,1582,0.17497147204260177
4684,4684,2011,64000,3,1,1,0.24972720155444408,5.0,2.39,796,0.02301255230125522
4685,4685,2018,20488,3,1,2,0.20396500878228455,5.0,7.64,1598,0.1317991631799163
4686,4686,2016,21000,3,1,1,0.2712772646327464,5.0,6.21,1197,0.09300114111829592
4687,4687,2012,119203,2,2,1,0.0,5.0,16.5,2179,0.1536705971852415
4688,4688,2011,55987,3,2,1,0.17366815539573013,5.0,8.22,1997,0.22757702548497527
4689,4689,2017,72668,2,1,1,0.1805134695500144,7.0,28.85,2755,0.26683149486496766
4690,4690,2015,32000,3,2,1,0.19775352001265623,5.0,8.5,1497,0.15614302015975656
4691,4691,2014,3000,3,2,2,0.15211809231742787,2.0,90.0,5461,0.7356409281095474
4692,4692,2015,10400,3,1,1,0.2205712338602704,5.0,6.51,1497,0.15804488398630656
4693,4693,2013,35000,2,1,1,0.29029202617242483,5.0,4.65,1248,0.07569418029669074
4694,4694,2013,55101,3,2,1,0.1841896567810189,5.0,8.4,1794,0.19760365157854698
4695,4695,2014,57464,2,1,1,0.299038816480677,5.0,5.75,1364,0.06249524534043362
4696,4696,2006,110000,3,1,1,0.23958599539994888,5.0,1.11,998,0.06257131989349561
4698,4698,2014,72000,3,2,1,0.15211809231742787,5.0,17.25,1991,0.28489920121719287
4699,4699,2012,16000,2,2,1,0.20738766585942667,5.0,32.0,2179,0.2919360973754279
4700,4700,2011,62020,3,1,1,0.2155006307830228,5.0,3.45,1197,0.08710536325599087
4701,4701,2014,85000,2,2,2,0.1570619303177443,5.0,23.0,2179,0.2155001901863826
4702,4702,2018,14223,3,1,1,0.23578304309201323,5.0,7.32,1197,0.0906428299733739
4703,4703,2014,41210,3,1,1,0.2281771384761418,5.0,4.4,1198,0.099847850893876
4704,4704,2015,20000,2,2,1,0.0,5.0,47.35,2987,0.2487637885127425
4705,4705,2016,18043,3,1,1,0.2882637849415258,5.0,4.12,796,0.024914416127805233
4706,4706,2016,80000,2,2,1,0.1440051273938317,7.0,19.5,2755,0.2611259033853176
4707,4707,2016,21000,3,2,1,0.23958599539994888,5.0,6.2,1197,0.0909090909090909
4708,4708,2016,49000,2,2,1,0.20979620232111929,5.0,45.0,2993,0.42563712438189427
4709,4709,1998,104000,3,1,2,0.19014761539678485,5.0,0.85,970,0.1503934837066756
4710,4710,2010,95000,3,1,2,0.2345153923227013,5.0,2.8,1197,0.08710536325599087
4711,4711,2015,32000,3,2,1,0.23958599539994888,5.0,4.8,1197,0.0909090909090909
4713,4713,2014,122800,2,1,1,0.31703945740490597,5.0,5.65,1498,0.10564853556485355
4714,4714,2011,78000,2,1,2,0.19014761539678485,5.0,14.5,2148,0.1503934837066756
4715,4715,2015,69000,2,1,1,0.3370683395600339,5.0,5.9,1248,0.07569418029669074
4716,4716,2015,65000,2,1,2,0.299038816480677,5.0,5.0,1364,0.06245720806390263
4717,4717,2015,23000,3,1,1,0.2421212969385727,5.0,4.9,1197,0.0909090909090909
4718,4718,2009,70000,3,1,1,0.17113285385710636,5.0,4.25,1799,0.18219855458349182
4719,4719,2014,250000,2,1,1,0.16466783493361567,8.0,10.9,2494,0.12628375808292125
4720,4720,2012,56000,3,1,1,0.16732990154917066,5.0,2.45,1495,0.11373145682769113
4721,4721,2013,30000,3,1,1,0.2882637849415258,5.0,2.5,796,0.024914416127805233
4722,4722,2010,35000,3,2,1,0.10267971231426382,2.0,29.5,5461,0.6715481171548118
4723,4723,2013,92250,2,1,2,0.28775672463380103,5.0,5.75,1498,0.10581970330924305
4724,4724,2018,40000,3,1,1,0.25530486493941645,5.0,5.0,1197,0.0906428299733739
4725,4725,2014,96848,3,2,1,0.18127406001160157,5.0,4.62,1598,0.1319893495625713
4726,4726,2016,42000,2,2,1,0.1994014660127617,5.0,23.5,1968,0.2665081780144542
4727,4727,2013,55886,2,1,1,0.20282412308990383,7.0,7.25,2179,0.20121719284899198
4728,4728,2019,12336,3,1,1,0.2155006307830228,5.0,11.88,1591,0.16565233929250667
4729,4729,2009,60000,3,1,3,0.17620345693435396,5.0,2.25,1599,0.1312286040319513
